user_id,variant,converted,revenue_30d,pre_revenue_30d,pre_orders,recency_gap_ratio,revenue_lookback_lag1,cohort_revenue_index,revenue_lookback_zscore_snapshot,log1p_std_order_value_lookback,orders_60d,log1p_revenue_lookback,std_order_value_lookback_clip,std_order_value_lookback,orders_30d_per_age,orders_lookback,log1p_avg_gap_days_lookback,log1p_gap_multiplier,value_gap_ratio,revenue_lookback,orders_30d_zscore_snapshot,max_gap_days_lookback,revenue_per_order_lifetime,orders_30d_roll3_mean_lagged,std_gap_days_lookback,orders_30d,orders_30d_lag1,avg_gap_days_lookback,days_since_last_order_vs_roll3
exp_user_00011,control,1,202.46,16.713333333333335,0.0,56.37641353099388,100.28,0.8515263376085735,-0.6267652209390087,0.0,1,4.617888958395866,0.0,0.0,0.0,1,0.0,4.049633304783006,100.27989972010027,100.28,-0.8766997599088,0.0,50.139974930012535,0.0,0.0,0,0.0,0.0,14.0
exp_user_00012,treatment,0,0.0,49.70666666666667,1.0,0.9625742932812228,298.24,1.6034839560015917,-0.055940639328986,4.2292196137159515,1,5.701245927004204,67.66362710742997,67.66362710742997,0.0107777849809335,3,3.429919429151599,0.67425702640692,3.2199530583180813,298.24,-0.5523597038073306,45.39982638888889,74.55998136000466,1.0,21.95661491216889,1,1.0,29.87415509259259,13.999999999999998
exp_user_00013,control,1,147.12,11.76,1.0,0.2619789046877619,,0.7421899574819613,-0.7887734146636981,0.0,1,4.270536258640519,0.0,0.0,0.01435415167288,1,0.0,0.2326810482009926,70.55992944007056,70.56,-0.4723963125804873,0.0,35.279982360008816,,0.0,1,,0.0,
exp_user_00014,treatment,1,233.2,20.456666666666667,1.0,9.383995245634384,122.74,1.5218846680485472,-0.5353573890315259,0.0,1,4.818182590102842,0.0,0.0,0.0290910218537043,1,0.0,2.3402657021066973,122.73987726012274,122.74,-0.4329040683250449,0.0,61.36996931501533,1.0,0.0,1,1.0,0.0,7.0
exp_user_00015,control,0,0.0,10.003333333333334,1.0,5.472274620317973,,0.7988287642399847,-0.7759068535990614,0.0,1,4.1112016792885235,0.0,0.0,0.0846791098346481,1,0.0,1.8675276109199397,60.01993998006003,60.02,-0.4945850905888606,0.0,30.009984995007503,,0.0,1,,0.0,
exp_user_00016,treatment,1,145.04,14.721666666666666,1.0,0.1905090687501904,,1.0952262728428237,-0.6551750262544014,0.0,1,4.492337377713747,0.0,0.0,0.3190175586448567,1,0.0,0.1743810045135747,88.32991167008834,88.33,-0.4759227268076343,0.0,44.16497791751104,,0.0,1,,0.0,
exp_user_00017,control,0,0.0,80.66333333333334,3.0,0.887322119438108,483.98,4.109709980811702,0.3653136051890676,3.421104871031357,5,6.184107652973808,29.603208947679978,29.603208947679978,0.0551769650392496,5,2.3466213606436814,0.6351589563427532,9.262594701737262,483.98,0.4074109153088754,23.084131944444444,80.66331988944668,2.6666666666666665,9.42081851008372,3,3.0,9.450202546296296,7.961570216049385
exp_user_00018,treatment,1,173.75,10.735,1.0,26.21890896627622,64.41,0.5469366913179918,-0.8450429478944141,0.0,1,4.180675151973121,0.0,0.0,0.0168733242427157,1,0.0,3.3039119143581543,64.4099355900644,64.41,-0.5523597038073306,0.0,32.20498389750805,1.0,0.0,1,1.0,0.0,14.000000000000002
exp_user_00019,control,0,0.0,144.71166666666667,3.0,0.2393129830239573,734.93,9.250692422217211,1.199046191962115,3.992428268595141,6,6.7676537789638065,53.18630864966827,53.18630864966827,0.0561774878134239,9,2.1977790146568212,0.2145571801283526,10.713439947764035,868.27,0.7264083724958629,22.09167824074074,86.82699131730088,2.0,7.307984819672786,4,3.0,8.004991319444445,-1.5124382716049385
exp_user_00020,treatment,1,162.0,228.8166666666667,5.0,0.0305290163749759,1239.59,7.381381180239355,2.398748288724175,3.701867726133617,10,7.225408689929902,39.52291943960381,39.52291943960381,0.0529072153135823,17,2.0236698420713326,0.0300722785210776,10.673854553808535,1372.9,1.5279624386981945,15.040729166666663,76.27221798487678,5.333333333333333,4.847801679278071,6,5.0,6.566040219907407,-4.539050925925926
exp_user_00021,control,0,0.0,2.6,1.0,36.3936673100364,15.6,0.0838732219475081,-1.041632484058653,0.0,1,2.8094026953624973,0.0,0.0,0.0,1,0.0,3.6215013668226255,15.5999844000156,15.6,-1.334644745145569,0.0,7.799996100001949,1.0,0.0,0,1.0,0.0,10.500000000000004
exp_user_00022,treatment,0,0.0,87.42333333333333,7.0,2.500669800588943,486.18999999999994,5.517408167482822,0.4096451170452675,3.674890102808739,8,6.2644263054030525,38.44432179882263,38.44432179882263,0.4243368770862216,8,0.91158855638839,1.2529543217830006,26.350603766980186,524.54,2.455722493271647,5.808993055555555,58.28221574642048,5.0,1.979197521268706,8,7.0,1.488272156084656,3.1397395833333324
exp_user_00023,control,1,135.64,13.76,0.0,98.2019619832232,82.56,0.4438828976914277,-0.6688925640510387,0.0,0,4.425564936688365,0.0,0.0,0.0,1,0.0,4.59715779215193,82.55991744008257,82.56,-0.8766997599088,0.0,41.27997936001032,0.0,0.0,0,0.0,0.0,14.0
exp_user_00024,treatment,1,118.17,15.006666666666668,1.0,7.277145500632277,90.04,0.764573508558795,-0.770524439497381,0.0,1,4.511298970378021,0.0,0.0,0.0130835139564441,1,0.0,2.113498162658052,90.03990996009006,90.04,-0.6630649835527384,0.0,45.01997749001126,1.0,0.0,1,1.0,0.0,7.0
exp_user_00025,control,1,136.59,15.711666666666666,0.0,39.44721749722695,94.27,0.5068415790379226,-0.6783319086071689,0.0,1,4.556714965718688,0.0,0.0,0.0,1,0.0,3.699997852441959,94.26990573009428,94.27,-1.334644745145569,0.0,47.13497643251178,0.5,0.0,0,0.0,0.0,10.5
exp_user_00026,treatment,0,0.0,17.12333333333333,2.0,0.1608086342620685,,1.328419946619861,-0.6659509542834523,4.019504204630413,2,4.6418877689232545,54.67349632134385,54.67349632134385,0.2850960648590311,2,0.6451683191398626,0.1491168607597544,26.947364510778097,102.74,-0.0417857349034744,0.9063078703703704,34.246655251114916,,0.0,2,,0.9063078703703704,
exp_user_00027,control,1,60.12,6.1866666666666665,0.0,54.426392332866925,37.12,0.1995752563263783,-0.8732571366647435,0.0,1,3.6407390787860017,0.0,0.0,0.0,1,0.0,4.015055876212863,37.11996288003712,37.12,-0.8893389906825588,0.0,18.55999072000464,0.0,0.0,0,0.0,0.0,14.0
exp_user_00028,treatment,0,0.0,16.713333333333335,0.0,56.37641353099388,100.28,0.8515263376085735,-0.6267652209390087,0.0,1,4.617888958395866,0.0,0.0,0.0,1,0.0,4.049633304783006,100.27989972010027,100.28,-0.8766997599088,0.0,50.139974930012535,0.0,0.0,0,0.0,0.0,14.0
exp_user_00029,control,0,0.0,106.21833333333335,7.0,1.127694743482036,637.31,3.426489940985027,0.9336832329511366,3.704725573403629,9,6.458824058753736,39.63889339328792,39.63889339328792,0.0881449619567781,9,1.8358877973538748,0.7550391135779801,11.292555002353543,637.3100000000001,1.3926488695554629,11.78792824074074,63.730993626900634,5.333333333333333,3.8197875323548174,5,7.0,5.270698784722223,2.802226080246915
exp_user_00030,treatment,1,180.42,11.608333333333334,1.0,11.004988995011006,69.65,0.926998057802648,-0.6995846633499273,0.0,1,4.257738109130536,0.0,0.0,0.0075629897998347,1,0.0,2.4853223129723387,69.64993035006967,69.65,-0.4759227268076343,0.0,34.82498258750871,1.0,0.0,1,1.0,0.0,7.000000000000001
exp_user_00031,control,0,0.0,118.69,3.0,0.8223711276066544,712.14,6.04712770307708,0.8278643590004197,4.139011567855113,5,6.569677754575668,61.74077579070491,61.74077579070491,0.0412132173440293,7,2.2924630498683047,0.6001384705248382,10.276926342051102,712.14,0.3256313393946971,16.944594907407406,89.01748887281389,3.3333333333333335,6.982908476543862,3,3.0,8.89929012345679,3.8571604938271618
exp_user_00032,treatment,1,221.95,17.715,1.0,6.616081346881616,,2.7306357679990816,-0.7037111911364269,0.0,1,4.675535448648655,0.0,0.0,0.0128379938284492,1,0.0,2.0302619784826548,106.2898937101063,106.29,-0.5523597038073306,0.0,53.144973427513285,,0.0,1,,0.0,
exp_user_00033,control,1,31.68,2.8800000000000003,1.0,26.169117349401173,17.28,0.4439306244333816,-0.8971225764965506,0.0,1,2.905807566026004,0.0,0.0,0.0300718855092482,1,0.0,3.302080936690515,17.279982720017284,17.28,-0.4909823851158244,0.0,8.63999568000216,1.0,0.0,1,1.0,0.0,14.000000000000002
exp_user_00034,treatment,0,0.0,22.516666666666666,0.0,86.1019740832111,135.1,0.7263636080197661,-0.5926245800151557,0.0,0,4.91338990965742,0.0,0.0,0.0,1,0.0,4.4670795481620225,135.09986490013512,135.1,-0.938657608114475,0.0,67.54996622501687,0.0,0.0,0,0.0,0.0,14.0
exp_user_00035,control,0,0.0,32.33166666666667,2.0,0.1934691872407616,,2.316021939875574,-0.3734599411836953,3.627564005231535,2,5.272948275197495,36.62106019765129,36.62106019765129,0.3194117573080424,2,0.9609055246331064,0.1768643493212605,37.10506649895842,193.99,-0.0676412606757882,1.6140625,64.66331177889607,,0.0,2,,1.6140625,
exp_user_00036,treatment,0,0.0,82.30000000000001,2.0,1.3759422163422563,493.80000000000007,2.654910063953816,0.3311902225787074,3.5413691578459083,6,6.204153640518333,33.514142164167055,33.514142164167055,0.0183534404470777,9,2.4276267007851753,0.8653940814833967,4.841764452248131,493.80000000000007,-0.0731125786087881,27.84601851851852,49.37999506200049,3.6666666666666665,8.25383818683867,2,2.0,10.331956018518518,10.529471450617285
exp_user_00037,control,0,0.0,17.638333333333332,1.0,29.48154459252948,105.83,1.1036604327493955,-0.6135707088469226,0.0,1,4.671238785957796,0.0,0.0,0.0134956065734581,1,0.0,3.417121405142403,105.82989417010585,105.83,-0.4759227268076343,0.0,52.91497354251322,1.0,0.0,1,1.0,0.0,13.999999999999998
exp_user_00038,treatment,0,0.0,224.98166666666668,4.0,1.0742822789286244,1349.89,7.257668177866781,2.516110541507717,3.677979390464968,6,7.208518913475811,38.566365071590106,38.566365071590106,0.0183504174933741,14,2.135088991463897,0.729615204176079,11.400211949830126,1349.89,-0.0731125786087881,18.26422453703704,89.99266066715596,3.0,5.616815944416266,2,4.0,7.457799145299146,1.8837615740740743
exp_user_00039,control,0,0.0,9.066666666666666,1.0,5.4827144246929835,,1.3975593732162013,-0.8788235325445443,0.0,1,4.014579593753238,0.0,0.0,0.0401746390131702,1,0.0,1.8691393153526643,54.3999456000544,54.4,-0.5523597038073306,0.0,27.199986400006797,,0.0,1,,0.0,
exp_user_00040,treatment,0,0.0,34.343333333333334,2.0,0.6092211087366817,184.08,5.293769934649457,-0.3477236655509751,4.29607239722446,3,5.333008606337967,69.33181989534098,72.41089789067205,0.165345509302784,3,1.6858983567561978,0.4757502785420641,12.72611979045422,206.06,0.4256122312552245,4.904421296296296,51.51498712125321,2.0,0.717181415997203,3,2.0,4.397297453703704,2.095578703703704
exp_user_00041,control,0,0.0,58.59166666666666,4.0,2.5298685666473193,276.35,2.9851823293407858,0.3893679179146693,3.850530339807813,5,5.865192456165049,46.01799213351231,46.01799213351231,0.2095349573346499,5,0.905897791509773,1.2612606370076456,28.41780372626593,351.54999999999995,1.989194950658215,2.524710648148148,58.59165690139051,4.0,1.046967122691878,5,4.0,1.474152199074074,5.789467592592592
exp_user_00042,treatment,0,0.0,31.785,1.0,0.9809895355495972,74.06,1.0253501383082873,-0.2267912338016332,3.4377118018345327,2,5.255983813531958,30.11567781073506,30.11567781073506,0.0621221958564319,2,1.8464569742839083,0.6835964852943838,15.046563661392032,190.71,-0.0296199700652505,5.337326388888889,63.569978810007065,1.0,0.0,2,1.0,5.337326388888889,1.6626736111111118
exp_user_00043,control,0,0.0,21.365,1.0,30.32720346909283,128.19,1.0885237456924914,-0.5899593196034739,0.0,1,4.86128418897221,0.0,0.0,0.0,1,0.0,3.4444868404979516,128.1898718101282,128.19,-0.8893389906825588,0.0,64.09496795251601,1.0,0.0,0,1.0,0.0,14.0
exp_user_00044,treatment,0,0.0,69.72166666666666,2.0,0.0336740985036608,176.02,4.422560477613273,0.2681630623385268,3.616797895907064,5,6.038658199435085,36.21820025898581,36.21820025898581,0.1520984041024592,5,1.916709830831118,0.0331195412053886,12.30644002200152,418.33,1.3926488695554629,14.898263888888888,69.72165504639082,1.3333333333333333,6.5174587784154285,5,2.0,5.798553240740741,-4.228125
exp_user_00045,control,0,0.0,13.76,1.0,28.202031983153205,,0.4438828976914277,-0.6769734967217971,0.0,1,4.425564936688365,0.0,0.0,0.0328516424795029,1,0.0,3.374238295317222,82.55991744008257,82.56,-0.552152050983485,0.0,41.27997936001032,,0.0,1,,0.0,
exp_user_00046,treatment,0,0.0,101.55,3.0,0.8753342371746264,609.3,3.2758944956805585,1.689207170458533,3.721711285614147,4,6.413950639550449,40.33506972846334,40.33506972846334,0.0135293576752435,5,2.627019431510752,0.6287869033624466,8.809699593529936,609.3,-0.5775894162723866,22.98394675925926,101.5499830750028,3.0,9.310482889156765,1,3.0,12.83247974537037,6.999999999999998
exp_user_00047,control,0,0.0,220.96,5.0,0.0755875108152483,1047.49,7.1279335082774615,2.2866781445762574,3.759410555766028,13,7.190495158894599,41.92311773634321,41.92311773634321,0.0547809469933545,17,1.820621571096218,0.0728670339796416,12.627867547064954,1325.76,1.1271854055970283,12.858506944444445,73.65332924148171,6.333333333333333,4.215189804453811,5,5.0,5.175695891203704,-4.710833333333333
exp_user_00048,treatment,0,0.0,17.12333333333333,2.0,0.1608086342620685,,1.328419946619861,-0.6659509542834523,4.019504204630413,2,4.6418877689232545,54.67349632134385,54.67349632134385,0.2850960648590311,2,0.6451683191398626,0.1491168607597544,26.947364510778097,102.74,-0.0417857349034744,0.9063078703703704,34.246655251114916,,0.0,2,,0.9063078703703704,
exp_user_00049,control,0,0.0,84.36833333333333,4.0,0.88929092909368,506.2099999999999,2.7216322873107752,1.0753415020886885,4.073380917305677,7,6.228925119016985,57.755273888232594,57.755273888232594,0.0551978671328086,7,2.221222085739138,0.636201588886054,7.8445518553887,506.2099999999999,1.3261299671054767,29.091226851851857,63.276242090469744,2.6666666666666665,11.191308008565423,4,4.0,8.21858989197531,0.178881172839505
exp_user_00050,treatment,1,122.5,83.21166666666666,2.0,0.4841765872189576,,2.6843194565213073,1.6173366349463516,4.0777352071860395,6,6.215147952674658,58.011669187369215,58.011669187369215,0.028226450347965,7,2.3552311660224734,0.3948601317488099,6.766646530820021,499.27,0.0345095031864678,33.27960648148148,62.40874219890723,,11.72935940174844,2,,9.540565200617284,
exp_user_00051,control,1,139.26,172.67999999999998,6.0,0.3573006125871288,931.03,5.570472294575271,1.5979959350563449,3.741004536133239,11,6.944164350866301,41.140300364758694,41.140300364758694,0.0771954984112268,13,1.8953585965889324,0.3054978836494112,11.975842977503076,1036.08,1.5279624386981945,13.008611111111112,74.00570899959222,6.0,4.6877258298713675,6,6.0,5.654934413580247,-3.236948302469135
exp_user_00052,treatment,0,0.0,3.5749999999999997,0.0,46.137870528796135,21.45,0.5510597160935206,-0.7655130731368839,0.0,1,3.1112906141882632,0.0,0.0,0.0,1,0.0,3.853076723148567,21.449978550021452,21.45,-0.7981668759743017,0.0,10.72499463750268,0.3333333333333333,0.0,0,0.0,0.0,14.0
exp_user_00053,control,1,121.81,13.541666666666666,1.0,8.590871038758591,81.25,1.0813868226341012,-0.6720069443826843,0.0,1,4.409763389645481,0.0,0.0,0.0136280558400219,1,0.0,2.260811712587079,81.24991875008125,81.25,-0.4759227268076343,0.0,40.624979687510155,1.0,0.0,1,1.0,0.0,7.0
exp_user_00054,treatment,1,28.12,2.6,0.0,43.3936603100434,15.6,0.0838732219475081,-1.100693026112627,0.0,1,2.8094026953624973,0.0,0.0,0.0,1,0.0,3.7930966734334817,15.5999844000156,15.6,-1.3261299671054767,0.0,7.799996100001949,0.6666666666666666,0.0,0,0.0,0.0,14.000000000000004
exp_user_00055,control,0,0.0,7.52,0.0,39.43390732535193,45.12,0.2425871650174081,-0.9101405980343752,0.0,1,3.8312466954008584,0.0,0.0,0.0,1,0.0,3.6996687231914858,45.11995488004512,45.12,-1.013920552194278,0.0,22.55998872000564,0.6666666666666666,0.0,0,0.0,0.0,13.999999999999996
exp_user_00056,treatment,1,170.99,15.006666666666668,1.0,7.277145500632277,90.04,0.764573508558795,-0.770524439497381,0.0,1,4.511298970378021,0.0,0.0,0.0130835139564441,1,0.0,2.113498162658052,90.03990996009006,90.04,-0.6630649835527384,0.0,45.01997749001126,1.0,0.0,1,1.0,0.0,7.0
exp_user_00057,control,1,41.8,3.5749999999999997,1.0,25.13789152877514,21.45,0.5510597160935206,-0.8858426131847249,0.0,1,3.1112906141882632,0.0,0.0,0.0212271009300179,1,0.0,3.2633860442226696,21.449978550021452,21.45,-0.4909823851158244,0.0,10.72499463750268,1.0,0.0,1,1.0,0.0,14.000000000000002
exp_user_00058,treatment,1,164.12,15.133333333333333,0.0,73.36004238069836,90.8,0.4881851636431884,-0.6493028740260315,0.0,0,4.519612297626445,0.0,0.0,0.0,1,0.0,4.3089187327925424,90.7999092000908,90.8,-0.8766997599088,0.0,45.399977300011344,0.0,0.0,0,0.0,0.0,14.000000000000009
exp_user_00059,control,0,0.0,144.65666666666667,9.0,0.6115042947680376,840.71,9.051412983090906,1.198261653405288,3.987279343051838,10,6.767274078002513,52.90802442814216,52.90802442814216,0.1983088952084518,10,1.500660787200476,0.4771680873446025,19.353561989315462,867.9399999999999,2.3295165049005258,8.29221064814815,78.90362919057918,6.333333333333333,2.753632972506141,8,9.0,3.4846514917695472,1.0977739197530867
exp_user_00060,treatment,0,0.0,6.566666666666666,1.0,0.2370252259377369,,0.2118336503033218,-0.9146026039733564,0.0,1,3.698829784967105,0.0,0.0,0.1294542045967168,1,0.0,0.2127094860381004,39.3999606000394,39.4,-0.552152050983485,0.0,19.69999015000492,,0.0,1,,0.0,
exp_user_00061,control,0,0.0,80.66333333333334,3.0,0.887322119438108,483.98,4.109709980811702,0.3653136051890676,3.421104871031357,5,6.184107652973808,29.603208947679978,29.603208947679978,0.0551769650392496,5,2.3466213606436814,0.6351589563427532,9.262594701737262,483.98,0.4074109153088754,23.084131944444444,80.66331988944668,2.6666666666666665,9.42081851008372,3,3.0,9.450202546296296,7.961570216049385
exp_user_00062,treatment,0,0.0,7.84,1.0,28.17933524659068,47.04,0.4905620972931265,-0.7533374414403899,0.0,1,3.872033997211783,0.0,0.0,0.0094566068563594,1,0.0,3.3734607617039147,47.039952960047046,47.04,-0.4759227268076343,0.0,23.519988240005876,1.0,0.0,1,1.0,0.0,13.999999999999998
exp_user_00063,control,1,187.52,17.55666666666667,1.0,1.0724179090635726,,0.8944932629007493,-0.6272102946469815,0.0,1,4.666641508076192,0.0,0.0,0.0148848658529136,1,0.0,0.7287159976233247,105.33989466010536,105.34,-0.6453227339165389,0.0,52.66997366501317,,0.0,1,,0.0,
exp_user_00064,treatment,1,283.48,23.015,1.0,18.434703787518437,138.09,0.9928104033876598,-0.5963962468932562,0.0,1,4.935121205619039,0.0,0.0,0.0124467887398186,1,0.0,2.9670603230004096,138.0898619101381,138.09,-0.5523597038073306,0.0,69.04496547751725,1.0,0.0,1,1.0,0.0,10.500000000000002
exp_user_00065,control,0,0.0,15.678333333333333,1.0,10.125742189072628,94.07,0.9894814243243776,-0.6894035398742265,0.0,1,4.554613462370939,0.0,0.0,0.0097824807794505,1,0.0,2.409261539451555,94.06990593009408,94.07,-0.4909823851158244,0.0,47.03497648251175,1.0,0.0,1,1.0,0.0,7.0
exp_user_00066,treatment,1,129.21,11.125,1.0,21.205140831896205,66.75,0.8630721377932229,-0.6625803799788947,0.0,1,4.21582445975981,0.0,0.0,0.0273451341524805,1,0.0,3.100323831074604,66.74993325006676,66.75,-0.4329040683250449,0.0,33.37498331250834,1.0,0.0,1,1.0,0.0,13.999999999999996
exp_user_00067,control,0,0.0,53.526666666666664,0.0,0.1279484750858127,298.24,1.726713074401392,-0.0271542953125247,4.222358566441124,2,5.775048316543199,67.19413516074151,67.19413516074151,0.0093647476664394,4,3.527457530709581,0.120400473917176,2.358881391711592,321.15999999999997,-0.4723963125804873,45.39982638888889,64.23198715360256,0.6666666666666666,16.463999535557576,1,0.0,33.037318672839504,-25.363645833333333
exp_user_00068,treatment,0,0.0,48.11833333333333,2.0,0.0094327882039099,177.8,1.5522460197734025,0.2195982285580349,3.8577564072606574,3,5.668880422646936,46.358977825228195,46.358977825228195,0.0244104429938856,4,3.060413651963828,0.0093885772614472,3.382836856563223,288.71,0.0439992773124912,25.722002314814816,57.7419884516023,2.0,6.523099154168621,2,2.0,20.336381172839506,-11.703958333333334
exp_user_00069,control,0,0.0,2.828333333333333,1.0,12.32851776407483,16.97,0.4359665912404216,-0.9359391506516171,0.0,1,2.8887037007954675,0.0,0.0,0.0090720790975966,1,0.0,2.589905932514679,16.96998303001697,16.97,-0.4510219167032977,0.0,8.48499575750212,1.0,0.0,1,1.0,0.0,6.999999999999999
exp_user_00070,treatment,0,0.0,2.8800000000000003,1.0,33.16911034940817,17.28,0.4439306244333816,-0.8849882520864002,0.0,1,2.905807566026004,0.0,0.0,0.0,1,0.0,3.5313220297744494,17.279982720017284,17.28,-0.9160576025689332,0.0,8.63999568000216,1.0,0.0,0,1.0,0.0,13.999999999999996
exp_user_00071,control,0,0.0,6.905,1.0,6.519102277194019,,0.5514074592213023,-0.8233524127445837,0.0,1,3.747855659214234,0.0,0.0,0.0080808696867314,1,0.0,2.017446752802914,41.429958570041435,41.43,-0.4945850905888606,0.0,20.714989642505177,,0.0,1,,0.0,
exp_user_00072,treatment,1,14.87,1.2249999999999999,0.0,106.4865370319815,7.35,0.0395171911098836,-0.847696033320552,0.0,0,2.122261538862764,0.0,0.0,0.0,1,0.0,4.67736560281312,7.3499926500073505,7.35,-0.8766997599088,0.0,3.6749981625009185,0.0,0.0,0,0.0,0.0,14.0
exp_user_00073,control,1,206.85,155.04833333333332,4.0,0.054126622663751,868.27,9.911463776779632,1.2995939654879909,4.025889725848194,8,6.836570721791449,55.03013807327432,55.03013807327432,0.0639362485729543,11,2.113203394169028,0.0527125782580993,10.220521160755212,930.29,1.028147162271982,22.09167824074074,77.52416020631999,3.0,6.629375388087635,5,4.0,7.274706018518518,-1.1397106481481485
exp_user_00074,treatment,0,0.0,2.6,1.0,22.39368131002239,,0.0838732219475081,-1.0456399708080903,0.0,1,2.8094026953624973,0.0,0.0,0.0346843296190432,1,0.0,3.152465956412907,15.5999844000156,15.6,-0.552152050983485,0.0,7.799996100001949,,0.0,1,,0.0,
exp_user_00075,control,0,0.0,209.42333333333332,5.0,0.0223933240639093,956.1,6.755772968328326,2.1221152388079325,3.706418155120697,10,7.136912710613124,39.707736285922685,39.707736285922685,0.0538113548356547,15,2.0791657926857403,0.0221462749483647,10.47405316886159,1256.54,1.5279624386981945,17.98821759259259,78.53374509164092,5.666666666666667,6.453162794105069,6,5.0,6.997794312169312,-7.557488425925925
exp_user_00076,treatment,0,0.0,1.9583333333333333,0.0,60.00167610943501,11.75,0.084477675717322,-0.7875538484930096,0.0,0,2.545531271604435,0.0,0.0,0.0,1,0.0,4.110901340999672,11.74998825001175,11.75,-0.7981668759743017,0.0,5.8749970625014685,0.0,0.0,0,0.0,0.0,14.0
exp_user_00077,control,0,0.0,2.41,1.0,25.203759518462707,14.46,0.1520984521710481,-0.8307927935052849,0.0,1,2.738256043159276,0.0,0.0,0.033586273637627,1,0.0,3.265902893544001,14.45998554001446,14.46,-0.4759227268076343,0.0,7.229996385001807,1.0,0.0,1,1.0,0.0,14.0
