user_id,snapshot_date,orders_lookback,orders_30d,orders_60d,orders_90d,revenue_lookback,avg_order_value_lookback,std_order_value_lookback,weekend_order_ratio_lookback,dinner_order_ratio_lookback,cancel_ratio_lookback,promo_order_ratio_lookback,days_since_last_order,customer_age_days,order_count_lifetime,revenue_lifetime,avg_gap_days_lookback,std_gap_days_lookback,max_gap_days_lookback,avg_items_per_order_lookback,avg_distinct_products_per_order_lookback,avg_rating_lifetime,review_count_lifetime,will_order_next_30d,orders_30d_per_age,revenue_per_order_lifetime,recency_gap_ratio,value_gap_ratio,items_x_aov,distinct_x_orders,gap_multiplier,is_gap_anomaly_2x,is_gap_anomaly_3x,log1p_revenue_lookback,log1p_revenue_lifetime,log1p_days_since_last_order,log1p_avg_gap_days_lookback,log1p_std_order_value_lookback,log1p_gap_multiplier,orders_30d_lag1,orders_30d_diff1,orders_30d_pct_change1,orders_30d_roll3_mean_lagged,orders_30d_vs_roll3,revenue_lookback_lag1,revenue_lookback_diff1,revenue_lookback_pct_change1,revenue_lookback_roll3_mean_lagged,revenue_lookback_vs_roll3,days_since_last_order_lag1,days_since_last_order_diff1,days_since_last_order_pct_change1,days_since_last_order_roll3_mean_lagged,days_since_last_order_vs_roll3,avg_order_value_lookback_lag1,avg_order_value_lookback_diff1,avg_order_value_lookback_pct_change1,avg_order_value_lookback_roll3_mean_lagged,avg_order_value_lookback_vs_roll3,orders_30d_zscore_snapshot,orders_30d_is_anom_z2,revenue_lookback_zscore_snapshot,revenue_lookback_is_anom_z2,days_since_last_order_zscore_snapshot,days_since_last_order_is_anom_z2,std_order_value_lookback_zscore_snapshot,std_order_value_lookback_is_anom_z2,anomaly_score,cohort_start_date,snapshot_idx,cohort_idx,cohort_period,cohort_size,cohort_active_users,cohort_retention_rate,cohort_rev0,cohort_revenue_index,snapshot_weekofyear,snapshot_month,snapshot_week_sin,snapshot_week_cos,snapshot_month_sin,snapshot_month_cos,is_high_value,is_high_engagement,is_high_value_high_risk,revenue_lookback_clip,revenue_lifetime_clip,days_since_last_order_clip,std_order_value_lookback_clip,gap_multiplier_clip,anomaly_score_clip
2,2026-01-22 00:00:00+00:00,10,1,7,9,726.5000000000001,72.65,52.62399537177778,0.4,0.3,0.0,0.0,10.29116898148148,113.46656714430556,10,726.5,9.913153292181068,11.520684630942728,29.091226851851854,5.3,2.1,0.0,0,1,0.008736175253715315,66.04544854132287,0.9430059088282825,6.657103716755059,385.045,2.1,0.9430059088282825,0,0,6.589613999045648,6.589613999045648,2.42402091411965,2.389968785782144,3.981996642746869,0.6642362114757445,1.0,0.0,0.0,2.0,-1.0,726.5000000000001,0.0,0.0,640.96,85.54000000000008,3.2911689814814817,6.999999999999998,1.6312567505385376,15.493082561728395,-5.201913580246915,72.65,0.0,0.0,68.52703703703705,4.1229629629629585,-0.4945850905888606,0,0.9250891797149672,0,-0.4063647755960625,0,1.320692639246495,0,3.1467316851463853,2025-11-20 00:00:00+00:00,9,0,9,34,23,0.676470568339101,184.995,3.9060189580041462,4,1,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,1,0,0,726.5000000000001,726.5,10.29116898148148,52.62399537177778,0.9430059088282825,3.1467316851463853
2,2026-01-29 00:00:00+00:00,11,2,7,8,779.5100000000001,70.86454545454546,50.27347936310682,0.3636363636363636,0.2727272727272727,0.0909090909090909,0.0,6.2755324074074075,120.46656714430556,11,779.51,10.02340162037037,10.867399348373649,29.091226851851854,5.363636363636363,2.090909090909091,0.0,0,1,0.0164654359677302,64.95916125340324,0.5692917716541283,6.428554584733523,380.091652892562,4.181818181818182,0.5692917716541283,0,0,6.659947552173218,6.659947552173218,1.9845169935285847,2.4000204330784367,3.9371736470214964,0.450624416726373,1.0,1.0,0.499999750000125,1.3333333333333333,0.6666666666666667,726.5000000000001,53.00999999999999,0.07286597928128385,683.7300000000001,95.77999999999997,10.29116898148148,-4.0156365740740725,-0.355643974952115,12.892125771604938,-6.616593364197531,72.65,-1.7854545454545416,-0.02424242391326704,70.58851851851853,0.2760269360269376,-0.07514569370646858,0,0.9880290940713827,0,-0.5821626385759106,0,1.3762106418971742,0,3.0215480682509357,2025-11-20 00:00:00+00:00,10,0,10,34,21,0.61764704065744,184.995,4.191026617968082,5,1,0.5680647467311558,0.8229838658936564,0.49999999999999994,0.8660254037844387,1,0,0,779.5100000000001,779.51,6.2755324074074075,50.27347936310682,0.5692917716541283,3.0215480682509357
2,2026-02-05 00:00:00+00:00,12,3,5,9,939.14,78.26166666666667,54.35315861580771,0.3333333333333333,0.3333333333333333,0.0833333333333333,0.0,5.223564814814814,127.46656714430556,12,939.14,9.844180345117845,10.326841465707863,29.091226851851854,5.75,2.166666666666667,0.0,0,1,0.023352379092357493,72.24153290449748,0.48169286814504575,7.21692714055366,450.00458333333336,6.500000000000001,0.48169286814504575,0,0,6.846028800344372,6.846028800344372,1.8283428639326333,2.383628562364768,4.013733723756019,0.39318526392883435,2.0,1.0,0.33333322222225925,1.3333333333333333,1.6666666666666667,779.5100000000001,159.62999999999988,0.20452012119701188,744.1700000000001,194.9699999999999,6.2755324074074075,-1.051967592592593,-0.1445897549616854,6.61929012345679,-1.3957253086419756,70.86454545454546,7.397121212121206,0.10293143945185694,72.05484848484849,6.2068181818181785,0.2976215469734685,0,1.319703332694353,0,-0.5961014048138478,0,1.6566926175144898,0,3.8701189019961593,2025-11-20 00:00:00+00:00,11,0,11,34,22,0.6470588044982705,184.995,5.049275491011718,6,2,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,1,1,0,939.14,939.14,5.223564814814814,54.35315861580771,0.48169286814504575,3.8701189019961593
3,2025-12-25 00:00:00+00:00,1,1,1,1,16.97,16.97,0.0,0.0,0.0,0.0,0.0,5.328530092592593,102.22831482949074,1,16.97,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.009687264506492273,8.48499575750212,5.328524764067829,16.96998303001697,16.97,1.0,5.328524764067829,1,1,2.8887037007954675,2.8887037007954675,1.8450679963299341,0.0,0.0,1.8450671543449977,,,,,,,,,,,,,,,,,,,,,-0.5523597038073306,0,-1.00513794647605,0,-0.6778042577249569,0,-1.0267408604826895,0,4.262042768491027,2025-12-25 00:00:00+00:00,5,5,0,6,6,0.9999998333333611,37.925,0.4359665912404216,52,12,6.432490598706546e-16,1.0,-2.4492935982947064e-16,1.0,0,0,0,16.97,16.97,5.328530092592593,0.0,5.328524764067829,4.262042768491027
3,2026-01-01 00:00:00+00:00,1,1,1,1,16.97,16.97,0.0,0.0,0.0,0.0,0.0,12.328530092592592,109.22831482949074,1,16.97,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.009072079097596606,8.48499575750212,12.32851776407483,16.96998303001697,16.97,1.0,12.32851776407483,1,1,2.8887037007954675,2.8887037007954675,2.5899068574871538,0.0,0.0,2.589905932514679,1.0,0.0,0.0,1.0,0.0,16.97,0.0,0.0,16.97,0.0,5.328530092592593,6.999999999999999,1.1061018580114659,5.328530092592593,6.999999999999999,16.97,0.0,0.0,16.97,0.0,-0.4510219167032977,0,-0.9359391506516173,0,-0.3461532770443594,0,-1.0016270973044417,0,3.734741441703716,2025-12-25 00:00:00+00:00,6,5,1,6,6,0.9999998333333611,37.925,0.4359665912404216,1,1,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,0,0,0,16.97,16.97,12.328530092592592,0.0,12.32851776407483,3.734741441703716
3,2026-01-08 00:00:00+00:00,1,1,1,1,16.97,16.97,0.0,0.0,0.0,0.0,0.0,19.32853009259259,116.22831482949074,1,16.97,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.008530362250145312,8.48499575750212,19.328510764081827,16.96998303001697,16.97,1.0,19.328510764081827,1,1,2.8887037007954675,2.8887037007954675,3.0120253226452296,0.0,0.0,3.0120243718376765,1.0,0.0,0.0,1.0,0.0,16.97,0.0,0.0,16.97,0.0,12.328530092592592,6.999999999999998,0.525189156357244,8.828530092592592,10.499999999999998,16.97,0.0,0.0,16.97,0.0,-0.47239631258048737,0,-0.9516432015991704,0,-0.05505400208056657,0,-0.994058202073174,0,3.473151718333398,2025-12-25 00:00:00+00:00,7,5,2,6,6,0.9999998333333611,37.925,0.4359665912404216,2,1,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,0,0,0,16.97,16.97,19.32853009259259,0.0,19.328510764081827,3.473151718333398
3,2026-01-15 00:00:00+00:00,1,1,1,1,16.97,16.97,0.0,0.0,0.0,0.0,0.0,26.32853009259259,123.22831482949074,1,16.97,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.00804969457504799,8.48499575750212,26.32850376408883,16.96998303001697,16.97,1.0,26.32850376408883,1,1,2.8887037007954675,2.8887037007954675,3.30793121483433,0.0,0.0,3.3079302514266256,1.0,0.0,0.0,1.0,0.0,16.97,0.0,0.0,16.97,0.0,19.32853009259259,7.0,0.34434362070315516,12.328530092592592,13.999999999999998,16.97,0.0,0.0,16.97,0.0,-0.4909823851158244,0,-0.8979611349202113,0,0.19742561512922288,0,-0.9293878446906199,0,3.5157569798558788,2025-12-25 00:00:00+00:00,8,5,3,6,6,0.9999998333333611,37.925,0.4359665912404216,3,1,0.3546048870425356,0.9350162426854148,0.49999999999999994,0.8660254037844387,0,0,0,16.97,16.97,26.32853009259259,0.0,26.32850376408883,3.5157569798558788
3,2026-01-22 00:00:00+00:00,1,0,1,1,16.97,16.97,0.0,0.0,0.0,0.0,0.0,33.328530092592594,130.22831482949073,1,16.97,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,8.48499575750212,33.32849676409583,16.96998303001697,16.97,0.0,33.32849676409583,1,1,2.8887037007954675,2.8887037007954675,3.5359767895588283,0.0,0.0,3.535975818689617,1.0,-1.0,-0.499999750000125,1.0,-1.0,16.97,0.0,0.0,16.97,0.0,26.32853009259259,7.0000000000000036,0.25614256310678024,19.32853009259259,14.000000000000004,16.97,0.0,0.0,16.97,0.0,-0.9160576025689331,0,-0.8857794367736035,0,0.4363985907593048,0,-0.8858294813042358,0,4.124065111406077,2025-12-25 00:00:00+00:00,9,5,4,6,1,0.16666663888889352,37.925,0.4359665912404216,4,1,0.4647231720437685,0.8854560256532099,0.49999999999999994,0.8660254037844387,0,0,0,16.97,16.97,33.328530092592594,0.0,33.32849676409583,4.124065111406077
3,2026-01-29 00:00:00+00:00,1,0,1,1,16.97,16.97,0.0,0.0,0.0,0.0,0.0,40.328530092592594,137.22831482949073,1,16.97,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,8.48499575750212,40.328489764102834,16.96998303001697,16.97,0.0,40.328489764102834,1,1,2.8887037007954675,2.8887037007954675,3.7215530627470437,0.0,0.0,3.7215520869439036,0.0,0.0,0.0,0.6666666666666666,-0.6666666666666666,16.97,0.0,0.0,16.97,0.0,33.328530092592594,7.0,0.20391201654155425,26.328530092592597,13.999999999999996,16.97,0.0,0.0,16.97,0.0,-0.8766997599088,0,-0.8248255456942695,0,0.617948371526046,0,-0.8197314454551384,0,4.139205122584254,2025-12-25 00:00:00+00:00,10,5,5,6,1,0.16666663888889352,37.925,0.4359665912404216,5,1,0.5680647467311558,0.8229838658936564,0.49999999999999994,0.8660254037844387,0,0,0,16.97,16.97,40.328530092592594,0.0,40.328489764102834,4.139205122584254
3,2026-02-05 00:00:00+00:00,1,0,1,1,16.97,16.97,0.0,0.0,0.0,0.0,0.0,47.328530092592594,144.22831482949073,1,16.97,0.0,0.0,0.0,1.0,1.0,0.0,0,0,0.0,8.48499575750212,47.328482764109836,16.96998303001697,16.97,0.0,47.328482764109836,1,1,2.8887037007954675,2.8887037007954675,3.878022071419568,0.0,0.0,3.8780210921117795,0.0,0.0,0.0,0.3333333333333333,-0.3333333333333333,16.97,0.0,0.0,16.97,0.0,40.328530092592594,7.0,0.1693745171904894,33.328530092592594,14.0,16.97,0.0,0.0,16.97,0.0,-0.7981668759743017,0,-0.7756927302085791,0,0.8512148028786511,0,-0.7607848789383094,0,4.1858592879998415,2025-12-25 00:00:00+00:00,11,5,6,6,1,0.16666663888889352,37.925,0.4359665912404216,6,2,0.6631226582407952,0.7485107481711011,0.8660254037844386,0.5000000000000001,0,0,0,16.97,16.97,47.328530092592594,0.0,47.328482764109836,4.1858592879998415
6,2026-01-01 00:00:00+00:00,1,1,1,1,30.25,30.25,0.0,0.0,0.0,0.0,0.0,6.474942129629629,66.53163658875,1,30.25,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0.014807874289821584,15.12499243750378,6.474935654693975,30.249969750030253,60.5,2.0,6.474935654693975,1,1,3.4420193761824107,3.4420193761824107,2.011556377391214,0.0,0.0,2.0115555111720047,,,,,,,,,,,,,,,,,,,,,-0.4510219167032977,0,-0.8946281260488538,0,-0.5999915043725491,0,-1.0016270973044417,0,3.9472686444291423,2026-01-01 00:00:00+00:00,6,6,0,8,8,0.9999998750000157,94.89,0.3154656344200059,1,1,0.12053668025532305,0.992708874098054,0.49999999999999994,0.8660254037844387,0,0,0,30.25,30.25,6.474942129629629,0.0,6.474935654693975,3.9472686444291423
6,2026-01-08 00:00:00+00:00,1,1,1,1,30.25,30.25,0.0,0.0,0.0,0.0,0.0,13.474942129629628,73.53163658875,1,30.25,0.0,0.0,0.0,2.0,2.0,0.0,0,0,0.013417121001926605,15.12499243750378,13.474928654700975,30.249969750030253,60.5,2.0,13.474928654700975,1,1,3.4420193761824107,3.4420193761824107,2.672419025498019,0.0,0.0,2.6724180945834215,1.0,0.0,0.0,1.0,0.0,30.25,0.0,0.0,30.25,0.0,6.474942129629629,6.999999999999999,0.9364619741724827,6.474942129629629,6.999999999999999,30.25,0.0,0.0,30.25,0.0,-0.47239631258048737,0,-0.9112828588019495,0,-0.29261025068103763,0,-0.994058202073174,0,3.6703476241366486,2026-01-01 00:00:00+00:00,7,6,1,8,8,0.9999998750000157,94.89,0.3154656344200059,2,1,0.23931566428755774,0.970941817426052,0.49999999999999994,0.8660254037844387,0,0,0,30.25,30.25,13.474942129629628,0.0,13.474928654700975,3.6703476241366486
